epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,508.118,1.62768,0.86965,0.83564,0.7889,0.552,0.60927,0.33661,1.39476,0.73128,0.83172,3.37e-05,3.37e-05,3.37e-05
187,510.844,1.62315,0.84567,0.83314,0.78785,0.55327,0.6097,0.33573,1.39803,0.73314,0.83189,3.172e-05,3.172e-05,3.172e-05
188,513.622,1.61339,0.87594,0.83494,0.78331,0.56005,0.60975,0.33588,1.39877,0.73303,0.83181,2.974e-05,2.974e-05,2.974e-05
189,516.386,1.6501,0.88574,0.83762,0.78378,0.56053,0.61216,0.33746,1.39658,0.7315,0.83169,2.776e-05,2.776e-05,2.776e-05
190,519.176,1.69512,0.88281,0.82895,0.77194,0.55792,0.61182,0.34174,1.38936,0.72787,0.83136,2.578e-05,2.578e-05,2.578e-05
191,523.905,1.65807,0.88699,0.85076,0.79196,0.55724,0.61193,0.34014,1.39139,0.73051,0.83132,2.38e-05,2.38e-05,2.38e-05
192,526.445,1.62224,0.8898,0.85013,0.79368,0.55572,0.6102,0.33761,1.39416,0.73479,0.83176,2.182e-05,2.182e-05,2.182e-05
193,529.017,1.59293,0.88352,0.83546,0.796,0.55474,0.61082,0.33755,1.39525,0.73702,0.8318,1.984e-05,1.984e-05,1.984e-05
194,531.567,1.51415,0.82196,0.84196,0.79081,0.55159,0.61026,0.33625,1.40565,0.74124,0.83217,1.786e-05,1.786e-05,1.786e-05
195,534.1,1.5201,0.83704,0.8408,0.79312,0.55069,0.61078,0.33617,1.41388,0.74286,0.83278,1.588e-05,1.588e-05,1.588e-05
196,536.618,1.54767,0.84853,0.83577,0.79516,0.54507,0.60882,0.33162,1.44194,0.75077,0.83402,1.39e-05,1.39e-05,1.39e-05
197,539.134,1.52364,0.82382,0.83853,0.79354,0.54601,0.6084,0.33102,1.44653,0.75253,0.83429,1.192e-05,1.192e-05,1.192e-05
198,541.62,1.50541,0.81865,0.83537,0.79061,0.54743,0.61027,0.33201,1.43595,0.74907,0.83381,9.94e-06,9.94e-06,9.94e-06
199,544.189,1.49783,0.81798,0.838,0.79062,0.54623,0.60949,0.33202,1.42988,0.74763,0.83341,7.96e-06,7.96e-06,7.96e-06
200,546.804,1.60247,0.89614,0.82844,0.79411,0.54688,0.61079,0.33206,1.42213,0.74932,0.8328,5.98e-06,5.98e-06,5.98e-06
